"Unclaimed Baggage Center","One person's lost luggage is another person's treasure."," Alabama","Scottsboro","34.6732","-86.0446","2465","/places/unclaimed-baggage-center"
"Snake Island","A small island hides in plain sight on Austin's Lady Bird Lake."," Texas","Austin","30.2472","-97.7197","23193","/places/snake-island-austin"
"Pantex Plant","The only nuclear weapon assembly and disassembly plant in the U.S."," Texas","Panhandle","35.3305","-101.5459","1480","/places/pantex-plant"
"The Petroleum Museum","The petroleum industry brings you the joys of hydrocarbons and largest collection of antique oil rigs in the world."," Texas","Midland","31.9728","-102.0726","900","/places/petroleum-museum"
"Paisano Pete","The second largest roadrunner in the world stands 11 feet tall in his West Texas town."," Texas","Fort Stockton","30.8929","-102.8789","21674","/places/paisano-pete-worlds-second-largest-roadrunner"
"Alamo Cat Graves","Two small markers remember the Alamo's feline protectors."," Texas","San Antonio","29.4257","-98.4862","25210","/places/alamo-cat-graves"
"Union Missionary Baptist Church","This historic Civil War church has survived over a century of racial turmoil but still stands as a reminder of the town's roots."," Texas","Jefferson","32.7502","-94.3473","11656","/places/union-missionary-baptist-church"
"Wrong Store","This quirky outpost and gallery inside a former church is an unexpected trove of handcrafted art."," Texas","Marfa","30.3086","-104.0203","26579","/places/wrong-store"
"Devil's Rope Museum","The folks at the Devil's Rope Museum want you to get hooked on barbed wire history."," Texas","McLean","35.2317","-100.5968","4769","/places/devil-s-rope-museum"
"Building 98","A World War II officers' club features Old West murals painted by German POWs."," Texas","Marfa","30.3017","-104.0289","19838","/places/building-98"
"Sam Houston Statue","World's tallest statue of an American hero."," Texas","Huntsville","30.6612","-95.5107","2996","/places/sam-houston-statue"
"Old Mill Pond Museum (formerly Parrot Park)","Park filled with machinery that drove the southern agriculture and oil industries forward."," Texas","Lindale","32.4776","-95.3922","2828","/places/parrot-park"
"McNutt Sculpture Garden","This hidden sculpture garden full of Wild West art is one of San Antonio's best-kept secrets."," Texas","San Antonio","29.4229","-98.4888","26157","/places/mcnutt-sculpture-garden"
"The Picasso Benches","Tile mosaics and quotes from Pablo Picasso add an artistic flair to these bus stop benches."," Texas","San Antonio","29.4101","-98.4955","24454","/places/the-picasso-benches-san-antonio-texas"
"Frost Bank Tower","Locals dubbed it the ""Owl Building"" because of its bird-like appearance."," Texas","Austin","30.2664","-97.7428","21235","/places/frost-bank-tower-the-owl-building"
"Wink Sink","Two massive and unstable sinkholes are yearning to unite, and their consummation could be catastrophic."," Texas","Winkler County","31.7769","-103.1361","26155","/places/wink-sink"
"Captain Joe Byrd Cemetery","Inmates dig the graves at the largest prison cemetery in the U.S., the final resting place of both cowboys and Indians."," Texas","Huntsville","30.7125","-95.5352","19892","/places/captain-joe-byrd-cemetery"
"Newman's Castle","A medieval castle in the middle of rural Texas."," Texas","Bellville","29.949","-96.2531","27757","/places/newmans-castle"
"Hygieostatic Bat Roost","This unique tower has been home to malaria-fighting bats for 100 years."," Texas","Comfort","29.9697","-98.9066","25762","/places/hygieostatic-bat-roost"
"Portland Cement Plant Ruins","A tall smoke stack and boarded-up buildings are all that's left of the pioneering plant."," Texas","San Antonio","29.461","-98.4796","25785","/places/portland-cement-plant-ruins"
"American Wind Power Center","This Texas windmill field celebrates the power and majesty of the very winds that blow."," Texas","Lubbock","33.5794","-101.8233","12909","/places/american-wind-power-center"
"Regulator-Moderator War Centennial Marker","This once lawless patch of land was home to an infamous and deadly land feud."," Texas","Linden","32.8914","-94.4214","17540","/places/regulatormoderator-war-centennial-marker"
"Alamo Line in the Sand","Legend has it the commander of the defenders drew a fateful line in the dirt with his sword just before the final battle."," Texas","San Antonio","29.426","-98.4861","24214","/places/alamo-line-in-the-sand"
"Century Tree","Campus tradition says couples who walk beneath this enormous oak will stay together forever."," Texas","College Station","30.6159","-96.3414","26225","/places/century-tree"
"Cinnamon Kandy the Circus Elephant","For over 75 years, this cute stone statue has warmed the hearts of San Antonio."," Texas","San Antonio","29.4617","-98.4673","24743","/places/cinnamon-kandy-the-circus-elephant"
"Reveille Mascot Cemetery","Resting place of the Texas A&M canine mascots, who watch the game from the grave with their own miniature scoreboard."," Texas","College Station","30.6136","-96.3425","2483","/places/reveille-mascot-cemetery"
"Giant 'Luecke' Signature","A Texas landowner spelled out his name with three miles of trees, a giant signature that's been used by NASA to evaluate satellite imagery."," Texas","Smithville","30.0828","-97.1412","19998","/places/giant-luecke-signature"
"Fiesta Tower","Colorful curls of hand-blown glass form a captivating tower in San Antonio's Central Library."," Texas","San Antonio","29.4324","-98.4934","27186","/places/fiesta-tower"
"Seashell Graves of Comfort Cemetery","No one is sure why this mysterious tradition started."," Texas","Comfort","29.9738","-98.9132","25720","/places/seashell-graves-of-comfort-cemetery"
"Vision del Futuro","San Antonio's first 3-D stereoscopic mural is a trippy treat for the eyes."," Texas","San Antonio","29.4415","-98.5022","25927","/places/vision-del-futuro"
"Sunland Park Dinosaur Tracks","Search for traces of the dinosaurs that roamed here more than 90 million years ago."," Texas","El Paso","31.7563","-106.4766","26599","/places/dinosaur-track-tours"
"Cowboy Church of Ellis County","Baptisms in troughs and post-sermon rodeos at the world's biggest cowboy church."," Texas","Waxahachie","32.4281","-96.8643","21441","/places/cowboy-church-of-ellis-county"
"'Johnny Loves Vivian' Bench","The wood bears a hidden love note carved by a young Johnny Cash."," Texas","San Antonio","29.4609","-98.4677","26448","/places/johnny-loves-vivian-bench"
"Resaca De La Palma State Park","The water in this preserved area spawns vegetation that gives it a deep green color."," Texas","Brownsville","25.9951","-97.5727","6639","/places/resaca-de-la-palma-state-park"
"Classmates","What was meant as an innocent piece of art has earned a reputation as the ""mansplaining sculpture."""," Texas","San Antonio","29.466","-98.4661","26871","/places/classmates"
"St. Thérèse of Lisieux Painting","A priceless work of art created by the saint's own blood sister hangs in a San Antonio basilica."," Texas","San Antonio","29.4461","-98.526","25719","/places/st-therese-of-lisieux-painting"
"Museum of the Gulf Coast","Hidden within a Gulf Coast port city is a wonderfully eclectic museum whose beginnings were housed in a bank window."," Texas","Port Arthur","29.8732","-93.9329","25051","/places/museum-of-the-gulf-coast"
"Becknell Cemetery","The final resting place of Captain William Becknell, the Old West frontiersman who forged the Santa Fe Trail."," Texas","Clarksville","33.6174","-95.0387","17379","/places/becknell-cemtery"
"Republic of the Rio Grande Museum","Seven flags adorn this Texas museum, one for each of the powers that have ruled the area."," Texas","Laredo","27.5021","-99.5057","10948","/places/republic-of-the-rio-grande-museum"
"Robert E. Howard Museum","The house where the pulp fiction writer and Conan the Barbarian creator lived and died."," Texas","Cross Plains","32.1214","-99.172","27647","/places/robert-e-howard-museum"
"Giant Hog Stand","This big empty pig is a nostalgic throwback to mid-20th-century Texas barbecue."," Texas","San Antonio","29.4128","-98.488","26768","/places/giant-hog-stand"
"Roman Urn Collection at SAMA","Amazingly detailed marble cinerary urns that once held the cremains of Roman elite."," Texas","San Antonio","29.4376","-98.4821","25011","/places/cinerary-urn-collection-at-sama"
"Castroville Hearse","An antique horse-drawn hearse provided French luxury for the dead in this Texan town."," Texas","San Antonio","29.4165","-98.4819","27262","/places/castroville-hearse"
"Shangri La Botanical Gardens & Nature Center","Nestled in the heart of a Texas town is a dreamy secret garden dating back to the 1940s."," Texas","Orange","30.1028","-93.7516","28511","/places/shangri-la-botanical-gardens-nature-center"
"Pape’s Nutcracker Museum","One nutty businessman’s unique tribute to an ancient tool."," Texas","Seguin","29.5405","-97.9563","27474","/places/papes-nutcracker-museum"
"Big Bertha Drum","Controversially claiming the title of world's biggest bass drum, UT's Big Bertha was once made radioactive by the Manhattan Project."," Texas","Austin","30.2837","-97.7325","2510","/places/big-bertha-drum"
"B-36 Bomber Crash Site","The wreckage of a crash that killed nine people still litters the Franklin Mountains."," Texas","El Paso","31.8093","-106.4782","23845","/places/1953-b36-bomber-crash-site"
"Educación","A colorful public mural in San Antonio's West Side encourages students to stay in school."," Texas","San Antonio","29.4193","-98.5246","25405","/places/educacion"
"L-Bird Flying Museum","A collection of vintage liaison aircraft kept in flying condition and on display at an airfield in San Antonio."," Texas","San Antonio","29.2146","-98.5498","20086","/places/l-bird-flying-museum"
"Bryan Mound Strategic Petroleum Reserve","This hollowed salt dome is the largest oil storage facility in the world, hoarding 250 million barrels of crude oil."," Texas","Freeport","28.9171","-95.3769","21006","/places/bryan-mound-strategic-petroleum-reserve"
"John Wesley Hardin's Grave","A prison-like structure guards the remains of a notorious Old West outlaw."," Texas","El Paso","31.7816","-106.4496","23255","/places/john-wesley-hardins-grave"
"World Trade Bridge","The biggest drug trafficking passage between Mexico and the U.S."," Texas","Laredo","27.5971","-99.5377","4029","/places/world-trade-bridge"
"San Fernando Cathedral City Centers","Conflicting markers on its floor tell a tale of two city centers in San Antonio."," Texas","San Antonio","29.4243","-98.4944","25422","/places/san-fernando-cathedral"
"Memorial Park at UT Health Science Center","The cremains of those who donated their bodies to science are buried in a tiny cemetery behind the building."," Texas","San Antonio","29.507","-98.5762","25537","/places/memorial-park-university-of-texas-health-science-center-san-antonio"
"The Texas State Cemetery","A high-octane shrine to the greatest Texans who ever lived."," Texas","Austin","30.2664","-97.7272","28616","/places/the-texas-state-cemetery"
"Forbidden Gardens","Scale replica of China's ancient terracotta tomb warriors and Forbidden City are the side project of an eccentric millionaire."," Texas","Katy","29.8023","-95.7772","1348","/places/forbidden-gardens"
"Brain Collection at the University of Texas at Austin","A collection of 100 brains preserved in jars on the UT campus."," Texas","Austin","30.285","-97.7288","6736","/places/texas-state-mental-hospital-s-brain-collection"
"Starship Pegasus","A starship has landed in Texas, a welcome break for weary travelers from a drab stretch of I-35."," Texas","Italy","32.1961","-96.8984","8675","/places/starship-pegasus"
"Magic Lantern Castle Museum","The only museum dedicated to the history of the ""Magic Lantern,"" a medieval slide projector."," Texas","San Antonio","29.4921","-98.4387","4481","/places/magic-lantern-castle-museum"
"Food Shark Museum of Electronic Wonders & Late Night Grilled Cheese Parlour","Museum mostly in name, and only a restaurant depending on the day, this place could only exist in Marfa."," Texas","Marfa","30.3071","-104.0294","7928","/places/food-shark-museum-of-electronic-wonders-late-night-grilled-cheese-parlour"
